DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2,label
-2.081947517145444,-2.126986091993917,2.031659345856541,2.1366430403193633,0.100317442536921,0.22544071781978223,0.6400329427476308,0.6204919368116337,2.031659345856541,2.1366430403193633,3.228368741314672e-08,3.308822636777305e-08,0.00017967661899408817,0.00018190169424107366,-2.134892602545573e-06,5.9721399375454124e-06,1.6531507754030063e-05,1.6957615645191467e-05,0.004065895689024752,0.00411796255995504,3.824549378064306e-05,1.8556548415926603e-05,38.0,88.0,0.013059849854241084,0.012734510611507271,1.0
-2.116459989606662,-2.179679002683977,2.038648638331368,2.052842596169458,0.0974733280614867,0.20233428380392507,0.6441135021617183,0.6287244709567726,2.038648638331368,2.052842596169458,1.774833538243567e-08,2.575770431267171e-08,0.0001332228785998699,0.0001604920693139437,1.608326281283302e-05,6.6558407363211104e-06,9.206626730795794e-06,1.3196786603471419e-05,0.0030342423652035106,0.0036327381688571253,1.8282313887247627e-05,1.9890036560699964e-05,60.0,40.0,0.009567081275044279,0.014832995859979443,1.0
-2.1126621687396567,-2.2047529544299636,2.0337838889138995,2.0411046933376156,0.10989851272699472,0.21205380433321308,0.6408250810616756,0.6173288863555668,2.0337838889138995,2.0411046933376156,2.8478221298368533e-08,2.559914023742023e-08,0.00016875491488655534,0.0001599973132193795,7.784168663181512e-06,1.1393474300187912e-06,1.4545113917881801e-05,1.3083534251445077e-05,0.003813805700069394,0.003617116842382214,1.7699060917346215e-05,3.0098205368562463e-05,46.0,58.0,0.012242848662187656,0.018156702536302468,1.0
-2.0750017155396465,-2.107116359960146,1.928200893458575,1.9287627410706492,0.07631430977403711,0.18660850478140295,0.6485203818360519,0.6210385890731541,1.928200893458575,1.9287627410706492,3.135632929655878e-08,3.0317980939093015e-08,0.00017707718457372982,0.00017412059309310031,-9.637376496662039e-06,-1.2058382159952228e-05,1.6098109812066352e-05,1.559442717201411e-05,0.004012244984053984,0.003948977990824222,3.308468446993083e-05,2.2157644773289998e-05,42.0,48.0,0.015859424745872854,0.016543509122479292,1.0
-2.111993086366819,-2.0449820713210602,2.0590245024441396,1.7923317957269305,0.09810432890594381,0.1962387034206695,0.6400329427476308,0.6153240659525433,2.0590245024441396,1.7923317957269305,1.7399786497224085e-08,3.137978470198817e-08,0.00013190825030006306,0.00017714340151975226,7.0278899245097524e-06,1.2865514503983302e-05,8.844501608113145e-06,1.6150145274346226e-05,0.0029739706804393926,0.004018724334206842,2.2259537348497707e-05,2.1420182010472596e-05,64.0,66.0,0.00885511722808053,0.008697020092220502,1.0
-2.2204638317500973,-2.1511004790676713,1.9813221082641248,1.9322429677045316,0.08869181233574881,0.201735153052594,0.645834451311692,0.6194157542010303,1.9813221082641248,1.9322429677045316,1.424434122455042e-08,1.3051294510702988e-08,0.00011934965950747585,0.00011424226236687975,-8.533187069625108e-06,-1.0077424526268474e-05,7.330074827592988e-06,6.701995720257728e-06,0.0027074110932019516,0.0025888212994059144,1.396556125237668e-05,1.0899412892984199e-05,32.0,72.0,0.009071588613958244,0.010784381110930101,1.0
-2.052183325467027,-2.1941840928763803,2.1441657331905333,1.9701146713915916,0.13251928493422274,0.22067879450589786,0.6300137624488111,0.6204919368116337,2.1441657331905333,1.9701146713915916,3.242356703627611e-08,1.4506945701585783e-08,0.00018006545208972238,0.00012044478279106066,-1.4167494145873714e-06,3.7167047239346625e-06,1.6596806656621357e-05,7.429296810526782e-06,0.004073917850990783,0.002725673643436936,1.8432195694240207e-05,2.2194763414907002e-05,52.0,60.0,0.024073556864796317,0.005940882972733268,1.0
-2.2746157543589245,-2.399406638347675,2.05623728309385,2.026459262453257,0.13306672809567588,0.25469473366979,0.611084234720422,0.6221495843286451,2.05623728309385,2.026459262453257,9.931714602512519e-09,4.776370682719123e-09,9.965798815204188e-05,6.911129200585909e-05,2.304694778001627e-06,4.34882396505042e-06,5.067871765182595e-06,2.4537446545261357e-06,0.002251193409101625,0.001566443313537434,6.905529368365239e-06,5.91674536221969e-06,44.0,78.0,0.005689298279329829,0.0028644269848181543,1.0
-2.1635209594959295,-2.320498880826308,2.0713117744284646,2.0210312889297173,0.18370498961652737,0.26145485348353814,0.614350596788661,0.6106344912719592,2.0713117744284646,2.0210312889297173,1.1540424843213565e-08,6.3454951787156665e-09,0.0001074263694034829,7.96586164750284e-05,-5.493031199482151e-06,9.919226651024796e-06,5.9241462581569735e-06,3.2981361455043047e-06,0.0024339569137840082,0.0018160771309347807,9.708765578880816e-06,5.824353196757002e-06,74.0,92.0,0.006903039103281286,0.0029080340453728334,1.0
-2.1385494310693804,-2.205373413949339,1.9525180596392548,2.025703684334117,0.1562013228587403,0.23369984543695158,0.6250359789017879,0.6158179051104433,1.9525180596392548,2.025703684334117,2.2006492572050338e-08,1.240618522276554e-08,0.0001483458545833025,0.00011138305626425206,1.771301041820343e-06,3.734375006706808e-06,1.1250997867541122e-05,6.357666145134867e-06,0.00335425071626155,0.002521441283301054,1.101148137473039e-05,2.0464404826230412e-05,32.0,100.0,0.012191190647275259,0.00457232465795699,1.0
-2.2037697050112395,-2.299469258896854,2.1008291759198103,2.11628397537703,0.2520244913191959,0.29893660102643976,0.6148349912773354,0.6106344912719592,2.1008291759198103,2.11628397537703,1.3735402663836411e-08,9.931785082027799e-09,0.00011719813421653269,9.965834175836862e-05,4.552278907555385e-06,-1.9412997937847637e-06,7.042843110850761e-06,5.072450756210372e-06,0.002653835547062169,0.0022522101936121265,5.547945904907335e-06,1.4557501626222542e-05,78.0,96.0,0.006771317067934934,0.00358549713236626,1.0
-2.1046031036520554,-2.199609957312726,2.008801454372193,2.0578660948633534,0.1825854343068578,0.3208394289146515,0.6244457382620764,0.6084446408467526,2.008801454372193,2.0578660948633534,1.9191532790064754e-08,1.8395491321876022e-08,0.00013853350782415334,0.0001356299794362442,-5.496155171368697e-06,-2.2351043230069843e-05,9.822397490502805e-06,9.579521272322047e-06,0.0031340704348343552,0.0030950801721961983,1.2855354283689659e-05,2.0639924299781356e-05,68.0,96.0,0.012273074343924033,0.008997234127033162,1.0
-2.253187861651801,-2.303299177532056,2.1278627863358985,2.263969088511091,0.26159073420739465,0.36753271504205376,0.6138708003450312,0.6063472906614429,2.1278627863358985,2.263969088511091,1.600002194126109e-08,6.3035679303998364e-09,0.00012649119313715517,7.939501199949425e-05,-1.4790437921881728e-06,4.7605097675313217e-07,8.192985639446964e-06,3.2186587892316496e-06,0.002862339190146228,0.001794062091799403,7.263432735981573e-06,1.0654354379685709e-05,120.0,176.0,0.007817677844474232,0.0026353268903944846,1.0
-2.2284868526837545,-2.305555194896261,1.967860456430964,2.214944968364543,0.2009560319873391,0.2941520407889794,0.6163165952766629,0.6075950095040317,1.967860456430964,2.214944968364543,1.9667039300333322e-08,5.459115719616204e-09,0.00014023922169041484,7.388582894991572e-05,5.08190224448533e-06,6.292033096673102e-06,1.007015566821275e-05,2.8103689499247145e-06,0.0031733508580383527,0.0016764155063482067,1.0286243790354387e-05,1.125738098968354e-05,52.0,150.0,0.01050844544608967,0.0026898628655206256,1.0
-2.105252381789461,-2.2823567998377086,1.9508221620153268,2.25682992565984,0.23954994063231064,0.30943830189610916,0.6194157542010303,0.6075950095040317,1.9508221620153268,2.25682992565984,3.090982068044637e-08,5.994481981033973e-09,0.00017581189004287043,7.742404007176307e-05,-2.4699344293451017e-06,6.030270640037316e-06,1.5828306063939368e-05,3.086948988037096e-06,0.0039784803711894025,0.0017569715387669477,1.5959091262252205e-05,1.6312739460763833e-05,74.0,158.0,0.018634130191462542,0.0029835298889158684,1.0
-2.1771912778549134,-2.2832741052697876,2.1796157695347365,2.229386568174364,0.3679600180646399,0.35930151237873886,0.6047312947135364,0.6063472906614429,2.1796157695347365,2.229386568174364,1.4792686517671202e-08,1.3871614032977518e-08,0.00012162518866448348,0.00011777781638737202,3.303719655128355e-05,6.86378903308034e-06,8.1276280826155e-06,7.118695934339746e-06,0.0028508995216625053,0.0026680884420010793,1.1920302821533382e-05,1.1118020049405476e-05,200.0,240.0,0.005399397154345623,0.006131295081358627,1.0
-2.2225699445723004,-2.280610519836374,2.111168263611761,2.2066138229360206,0.3150538497734575,0.3612314177073109,0.611084234720422,0.6051303451087038,2.111168263611761,2.2066138229360206,9.869534655971678e-09,8.904313281378686e-09,9.934553163565877e-05,9.436266889707331e-05,-3.757295285114229e-05,-5.432733696037723e-06,5.7392083849417236e-06,4.556165180043954e-06,0.002395664497575093,0.002134517552058065,1.0285853042655331e-05,5.1875802920488494e-06,134.0,222.0,0.006967424280302369,0.003981941299850956,1.0
-2.167606006839255,-2.313628691351788,1.9343940254026155,2.193955439844987,0.2796301095164012,0.309556692577667,0.611084234720422,0.6084446408467526,1.9343940254026155,2.193955439844987,4.7360213354272914e-08,1.0363886747513577e-08,0.00021762401833040607,0.00010180317650993792,3.055543762204693e-05,4.92225712993267e-06,2.4703308282820516e-05,5.306200936447946e-06,0.0049702422760686945,0.002303519250288121,2.9108666805251575e-05,2.229908540954375e-05,36.0,226.0,0.026078979403718457,0.005403282888734914,1.0
-2.112095553414177,-2.3295427820039545,2.014566437144551,2.1982599587928817,0.3339545835400468,0.31970011764787587,0.6059382927191456,0.6075950095040317,2.014566437144551,2.1982599587928817,3.360600395520242e-08,9.848751080017605e-09,0.0001833194041971619,9.924087403896443e-05,-2.831843128563641e-05,-9.743061215320383e-06,1.7591240623020432e-05,5.090166808138735e-06,0.004194191295472875,0.0022561398024366166,2.025268837308206e-05,1.6345387498141027e-05,98.0,236.0,0.020421132793137217,0.004547707268967272,1.0
-2.1354989334877557,-2.2680743059604853,1.9588550661881223,2.2169357007273263,0.2645727533951838,0.3027427346743245,0.6119960236694156,0.6093090626092812,1.9588550661881223,2.2169357007273263,3.852009798503351e-08,1.0877669593899269e-08,0.0001962653764295514,0.00010429606701069446,5.573915790722084e-06,1.1002281941998239e-05,1.9722706225560696e-05,5.630417650748908e-06,0.004441025357455269,0.0023728501113110595,2.556173983178916e-05,1.6373791496085985e-05,70.0,200.0,0.02225169555708987,0.006163451996876429,1.0
-2.208538488773068,-2.33818957851333,2.0431152637767087,2.198069907001063,0.3130530125577277,0.327475082910072,0.6075950095040317,0.6080180057168195,2.0431152637767087,2.198069907001063,1.859984311436608e-08,8.420070545740622e-09,0.00013638124179800564,9.17609423760492e-05,7.167491332265056e-06,1.089644670064295e-07,9.538686116982808e-06,4.310415528624339e-06,0.0030884763423058314,0.0020761540233384273,1.116596866981903e-05,1.0867445280778e-05,136.0,240.0,0.00468035438705702,0.004247921000632318,1.0
-2.389282761475942,-2.344394421324688,2.20851421394082,2.1369416853244942,0.3249782948509302,0.31287393204924985,0.6084446408467526,0.6097469700922421,2.20851421394082,2.1369416853244942,4.799646424396463e-09,9.437020027739687e-09,6.927948054363906e-05,9.71443257619285e-05,-3.380085703543726e-06,-5.944225835733751e-06,2.4568331000697745e-06,4.825048767567476e-06,0.0015674288181827508,0.002196599364373821,5.736379808625245e-06,4.5838546766509675e-06,234.0,242.0,0.0027836812851468,0.004296047252197661,1.0
-2.2693238611845232,-2.318117122614999,2.226679487988307,2.2188513237437997,0.3231396064946123,0.30355840668782136,0.6059382927191456,0.6097469700922421,2.226679487988307,2.2188513237437997,7.861130281271736e-09,8.131601952766541e-09,8.866301529539662e-05,9.01753954954817e-05,4.94074100350784e-06,-5.3479874926239645e-06,4.037282904827507e-06,4.155536057394827e-06,0.0020092991078551514,0.002038513197748503,5.630367105415498e-06,6.178529122994689e-06,190.0,244.0,0.0033008242877972565,0.004532403867734412,1.0
-2.407086909036314,-2.3681268051443753,2.1936621874669258,2.162323388083057,0.3105833676396763,0.3102636447902227,0.6084446408467526,0.6101887582801752,2.1936621874669258,2.162323388083057,3.9654635064606304e-09,6.949126695345492e-09,6.297192633595252e-05,8.33614221048651e-05,3.1130999785774787e-06,7.2893203514667165e-06,2.0352140954568163e-06,3.5844599493009902e-06,0.0014266093002139081,0.0018932670042286666,3.844472662762426e-06,3.839432371637039e-06,228.0,226.0,0.0017305126926249002,0.003538425988650824,1.0
-2.518339419836622,-2.3363770594626416,2.164451619916602,2.207431819713546,0.30883281847160576,0.30528870671966707,0.6106344912719592,0.6088749732384344,2.164451619916602,2.207431819713546,2.267860179539858e-09,7.930331892681927e-09,4.762205559968887e-05,8.905241093132698e-05,7.072195041577652e-06,5.019024138153719e-06,1.1846249024593523e-06,4.052229010950329e-06,0.0010884047512113094,0.002013014905794373,4.093907626390521e-06,3.3781411512213223e-06,232.0,230.0,0.0011934261496321847,0.004300885774200699,1.0
-2.5109287518998924,-2.3266731207149305,2.159122075349854,2.151724127122981,0.36046005133142184,0.31723507264047096,0.6047312947135364,0.6101887582801752,2.159122075349854,2.151724127122981,2.9385039163262264e-09,8.599400934987278e-09,5.420796912194946e-05,9.273295495662412e-05,6.159879917323979e-08,4.812954522948031e-06,1.5032892249256075e-06,4.414735922345526e-06,0.001226086956510674,0.0021011272979868513,4.094500008941796e-06,4.47893098692649e-06,252.0,236.0,0.0014390625212055363,0.00471766505442971,1.0
-2.5099734010036476,-2.377143225874185,2.1641205107655774,2.182049655352794,0.3161080473728369,0.34191432518946213,0.6088749732384344,0.6080180057168195,2.1641205107655774,2.182049655352794,2.4865571047820064e-09,5.97062974597955e-09,4.9865389848892254e-05,7.726985017443447e-05,-5.1961757729423395e-06,-7.769843406225515e-06,1.285125144605972e-06,3.0711936290793636e-06,0.0011336336024509736,0.0017524821337404166,3.1117499780543906e-06,2.8878242170376254e-06,224.0,262.0,0.0014504118249794693,0.0028586893397390973,1.0
-2.4162745196452184,-2.414612323475189,2.227820994067129,2.236726345133161,0.3092367953793515,0.3496341796103625,0.6115380558821704,0.6059382927191456,2.227820994067129,2.236726345133161,2.484536033405477e-09,4.358165891602102e-09,4.984512045732738e-05,6.601640623058864e-05,5.956845327541353e-06,3.220949116344733e-06,1.2885594916303246e-06,2.224542590713678e-06,0.0011351473435771784,0.0014914900571957152,2.509371016883116e-06,2.4200270361645145e-06,164.0,240.0,0.0009031538811174579,0.0020965546546206767,1.0
-2.555879333457266,-2.419513535679904,2.258585617065068,2.1476727372729982,0.313226728920709,0.36531572201532697,0.6067597070702611,0.6047312947135364,2.258585617065068,2.1476727372729982,1.463672218652897e-09,6.671979130094613e-09,3.8257969348266474e-05,8.168218367609068e-05,-2.9776753232941045e-06,-3.1336161889912875e-06,7.536916532882294e-07,3.4198271424704233e-06,0.0008681541644709362,0.0018492774649766387,3.868667116350523e-06,2.5626511535260555e-06,172.0,194.0,0.0009118001847837026,0.004583250092440884,1.0
-2.5965050643163208,-2.4828687692555493,2.1984970785194182,2.0950241556121343,0.32866097169475494,0.3388726997418308,0.6075950095040317,0.6059382927191456,2.1984970785194182,2.0950241556121343,1.5736157008244617e-09,4.3712352492311005e-09,3.9668825301796644e-05,6.61153178108606e-05,3.052245755194103e-07,3.7245374631166133e-06,8.054113227641649e-07,2.242241938439913e-06,0.0008974471141878863,0.0014974117464611773,3.4454311777189145e-06,1.5340886030750832e-06,168.0,124.0,0.0008646882672604198,0.0026142727995646852,1.0
-2.3894766502202893,-2.389532911709491,2.153126051074182,2.189930928184633,0.30170015225597513,0.3209903099614793,0.6084446408467526,0.6067597070702611,2.153126051074182,2.189930928184633,4.587129090235131e-09,5.665116350347538e-09,6.772834775952482e-05,7.5266967192438e-05,1.7756389340134308e-05,-1.1991267137336189e-05,2.508934878356596e-06,2.970840324055071e-06,0.0015839617666965943,0.0017236125794548702,3.387160105648595e-06,4.619836892096641e-06,148.0,214.0,0.0027737276639989896,0.003324405265196274,1.0
-2.4353187658479967,-2.569453331906844,2.059696475413484,2.225147854205458,0.26383252827945824,0.3330799598746815,0.6238621121289584,0.6097469700922421,2.059696475413484,2.225147854205458,2.5621450068335797e-09,1.5082691999867582e-09,5.061763533427435e-05,3.883644164939366e-05,-1.780542893156179e-05,2.5761648324622406e-06,1.4681004688657606e-06,7.74417279624285e-07,0.0012116519586357133,0.0008800098179135759,2.1607641183329625e-06,1.3052314796721934e-06,56.0,114.0,0.0009719350505206175,0.0004961781627271786,1.0
-2.3999695136720565,-2.553953350459895,2.249029290214572,1.772137487681298,0.24010579391271128,0.20052842815446445,0.6124582087038853,0.6158179051104433,2.249029290214572,1.772137487681298,2.027603671970976e-09,3.1882383483215104e-09,4.5028920395352316e-05,5.646448749720049e-05,6.649743703769514e-06,-2.0072421081456853e-06,1.0606397849297668e-06,1.6324246873262709e-06,0.0010298736742580456,0.0012776637614514512,3.2293151620181022e-06,1.219485329704796e-06,110.0,44.0,0.0004627834689786348,0.0007780289351674121,0.0
-2.363804950256237,-2.386077347648205,2.152527511261101,2.0442160888977563,0.32821442009732776,0.3532402416881079,0.6080180057168195,0.6059382927191456,2.152527511261101,2.0442160888977563,7.153282692272436e-09,7.904765101987776e-09,8.457708136529917e-05,8.890874592517755e-05,9.10720038386262e-06,8.789020495502637e-06,3.7022540289879663e-06,4.044091598577598e-06,0.0019241242238971906,0.0020109926898369368,1.0704946615566746e-05,1.7955513200141086e-06,184.0,160.0,0.00453202548946516,0.00630651834394233,0.0
-2.512266776941741,-2.6042852808863173,2.0370865058114807,1.949346027158659,0.1528794579363725,0.17379799547433614,0.6221495843286451,0.6204919368116337,2.0370865058114807,1.949346027158659,7.074695373916027e-10,6.67215025864854e-10,2.659829952067618e-05,2.5830505722204783e-05,-8.135720657738365e-07,1.8271190455355275e-06,3.625534953563414e-07,3.429662059866737e-07,0.0006021241527761043,0.0005856331667406429,9.623212661230342e-07,2.4277858643582996e-07,60.0,46.0,0.00047156940435357284,0.00043601015893227985,0.0
-2.4459936325732126,-2.374872875546304,2.100224401766321,1.8449469627947503,0.27128603116558325,0.26289383872325184,0.6124582087038853,0.611084234720422,2.100224401766321,1.8449469627947503,1.884766913691024e-09,4.324660508235296e-09,4.341390230894965e-05,6.576215103108548e-05,-3.6416780386638434e-06,-1.193762485043092e-05,9.70409763878699e-07,2.2847585688126436e-06,0.0009850937843061945,0.0015115417853346442,3.578219391588968e-06,2.165740774919298e-06,128.0,32.0,0.001442380378803927,0.0026389682829297844,0.0
-2.5754807413650753,-2.4771705791211476,2.188810500027361,1.8741051951032734,0.3024791645240565,0.28276460702069195,0.6106344912719592,0.6106344912719592,2.188810500027361,1.8741051951032734,8.58724569152346e-10,4.914761310772857e-09,2.93040026131644e-05,7.010535864520527e-05,4.025345776326035e-06,2.6295734814928067e-05,4.473709656961452e-07,2.8700044212744424e-06,0.0006688579562927732,0.0016941087395071317,3.680171367920993e-06,2.0326374036137856e-06,166.0,120.0,0.0002884295891112565,0.0016513193714013945,0.0
-2.571544241509115,-2.6348913551910886,2.112371399709515,1.5716890065759708,0.2392807660051434,0.16696255040248575,0.6138708003450312,0.625632973856015,2.112371399709515,1.5716890065759708,5.896993289724617e-10,2.4705998497033905e-09,2.4283725599101587e-05,4.970512900801476e-05,2.0828265756114597e-06,-1.6004757595896103e-05,3.040481752150999e-07,1.3954930284199688e-06,0.0005514056358209443,0.0011813098782368532,1.5578778484919242e-06,1.5344859317766002e-06,122.0,44.0,0.00021237479067782344,0.0007175705104664662,0.0
-2.765691282141534,-2.8855026705622904,2.0416617754277953,2.0018513176172577,0.12599514109178467,0.17977557079312587,0.6369749964811717,0.6199510287050433,2.0416617754277953,2.0018513176172577,1.832769890873907e-10,7.148599645811417e-11,1.3537983198667027e-05,8.454939175305413e-06,1.1175432297404304e-08,2.0865906367687196e-06,9.185370197049117e-08,3.8699591243649114e-08,0.00030307375665090367,0.00019672211681366465,1.4462488406288072e-07,7.508893207708929e-08,72.0,42.0,6.210813360230349e-05,3.6380626770271345e-05,0.0
-2.709158248730021,-2.7809736272057624,2.2645804733719466,2.1547682866734896,0.2438327582494207,0.2691499619466151,0.6158179051104433,0.611084234720422,2.2645804733719466,2.1547682866734896,3.098818414477844e-10,1.9109999384360357e-10,1.7603461064455035e-05,1.3823892138019726e-05,2.2750439003837456e-06,-7.450394152106755e-07,1.613036591713289e-07,9.79884943834783e-08,0.0004016262680295313,0.0003130311396386601,2.6463017310915925e-07,1.2514026831774682e-07,160.0,92.0,0.00014946521638826822,8.616858712959165e-05,0.0
-2.5507139739658604,-2.333377416093952,1.9451983627257665,1.5842737007194614,0.26469810426221774,0.2319037087439663,0.614350596788661,0.6129246833729275,1.9451983627257665,1.5842737007194614,1.5947065176040955e-09,1.1632970300246984e-08,3.993377665090162e-05,0.00010785624831342403,-7.389149790626502e-06,1.1596357760660817e-05,8.422335948437084e-07,6.018690642764e-06,0.0009177328559247012,0.002453301987681908,8.68933777781073e-06,3.953563414120152e-06,92.0,70.0,0.0012530004050841823,0.009500101690345115,0.0
-2.852091637042969,-2.5890222344249363,2.1887353511333747,2.1563625184417914,0.19276245129357433,0.33843864381936456,0.6227141648564627,0.6055326611751513,2.1887353511333747,2.1563625184417914,9.692411039119497e-11,1.7226572877236168e-09,9.845004336778881e-06,4.1504906790927944e-05,2.0210026593866098e-06,4.721949018097322e-06,5.169723466625497e-08,8.932581194691372e-07,0.0002273702589747722,0.0009451233355859632,7.402687207017113e-07,7.270548737579372e-07,92.0,216.0,4.63750848277856e-05,0.0008918261208913803,0.0
-2.4844730874495724,-2.7025945127911477,2.0412109487109995,2.1024911360627883,0.15913275757562162,0.22796855654917342,0.6238621121289584,0.6188860058183504,2.0412109487109995,2.1024911360627883,8.556707285440293e-10,2.4371126481903395e-10,2.9251850002077294e-05,1.561125442810519e-05,4.4483516530465405e-06,2.8539280168184777e-06,4.482343438639255e-07,1.2890774582587817e-07,0.0006695030573969961,0.0003590372485214844,6.468395839977367e-07,3.2025389847305226e-07,82.0,98.0,0.000518854660727435,0.00015182667643965243,0.0
-2.4669763103143527,-2.246784248858625,2.0182996666818407,1.662354846040078,0.2536348291089319,0.22164479885030103,0.6188860058183504,0.6188860058183504,2.0182996666818407,1.662354846040078,1.4345411537045485e-09,8.74854795523189e-09,3.787533701110194e-05,9.353367284155953e-05,-7.642626919627916e-07,-2.666611798510638e-05,7.346628082629978e-07,4.842920456085794e-06,0.0008571247331998988,0.00220066363992451,7.138426013676919e-06,3.063761835944552e-06,92.0,42.0,0.001001624918735488,0.0069715561783715695,0.0
-2.55849955242988,-2.6888431345183315,1.9815611294342557,2.1411467855416166,0.09853227212312227,0.10927378415625538,0.6432727494158055,0.6416288791401716,1.9815611294342557,2.1411467855416166,4.3997126145113366e-10,3.719831111132023e-10,2.09754919239367e-05,1.9286863693021794e-05,-1.6790561963312935e-06,-7.022137561231801e-07,2.264657669924911e-07,1.9069175548049345e-07,0.0004758841949387383,0.00043668267137647387,3.5085185636386514e-07,3.561489989525863e-07,52.0,64.0,0.000171647365171955,0.0001246420608766439,0.0
-2.645396179528277,-2.3484730403830265,2.1033798148008205,1.546206119384627,0.23863919282985632,0.1659948671451601,0.6133955218879099,0.6215910992292677,2.1033798148008205,1.546206119384627,5.832710956256332e-10,1.7335651911209135e-08,2.4151006099656245e-05,0.00013166492285802294,3.812550638310083e-06,2.2960387053507487e-05,3.060062795707232e-07,9.145636519143726e-06,0.00055317834336742,0.003024175345303861,9.435843581663664e-06,7.555519597277969e-06,86.0,58.0,0.0002069767195398582,0.004994346133378489,0.0
-2.615355826378088,-2.6851556300442296,2.221042514685214,2.0631099067498124,0.18558599097844924,0.25806913130876813,0.6194157542010303,0.6138708003450312,2.221042514685214,2.0631099067498124,2.4834285216946016e-10,2.9426431330787257e-10,1.575889755564964e-05,1.715413400052222e-05,-4.311262605779682e-06,7.620672449395966e-06,1.3666503700563453e-07,1.7990479194800444e-07,0.0003696823460832753,0.00042415185010560125,3.086222240929674e-07,2.007693064692919e-07,98.0,66.0,0.00011773202124251181,0.00011976973735021594,0.0
-2.6988642423369176,-2.6800854064635655,2.226620953480111,1.9455836477500814,0.27764223475092503,0.2875487743294161,0.6101887582801752,0.6129246833729275,2.226620953480111,1.9455836477500814,7.46277419972259e-10,1.3723289176149235e-09,2.7318078628854172e-05,3.704495805929497e-05,-3.231480223244354e-06,-1.5016479860777699e-05,3.8688728106927277e-07,8.178484328379199e-07,0.0006220026375099005,0.0009043497292739795,1.6032934624712885e-06,3.949843821114714e-07,148.0,110.0,0.0005567062028275509,0.0011960402321652655,0.0
-2.409629508416466,-2.551711841825706,2.113612236213564,2.127695428669055,0.23740234401806817,0.299230541205841,0.6163165952766629,0.6115380558821704,2.113612236213564,2.127695428669055,2.2556053556810777e-09,1.5670539957708339e-09,4.7493213785561805e-05,3.9586032836984735e-05,-7.803881492190213e-06,-5.272683877486189e-06,1.185733323744197e-06,8.165017962302033e-07,0.0010889138275107892,0.0009036048894457152,1.829866567806218e-06,1.3689118503949473e-06,116.0,110.0,0.0007250287371367123,0.0008383736857760947,0.0
-2.5449669318314414,-2.6541674759351372,2.2098318042536453,2.2536591261730017,0.31249231109701103,0.2946997031584598,0.6067597070702611,0.6106344912719592,2.2098318042536453,2.2536591261730017,8.071498994370027e-10,6.155000085709241e-10,2.8410383655223714e-05,2.480927263284686e-05,-2.049229818196176e-06,-2.897599505076466e-06,4.1541051740893873e-07,3.1938144859281475e-07,0.0006445234808825345,0.0005651384331230842,8.314182345757663e-07,2.7384373962259784e-07,150.0,138.0,0.0003332567754234251,0.0003242454946607514,0.0
-2.7079590639982487,-2.6843899792758017,2.2553871967562005,2.159318602095624,0.2833562398654976,0.24874653358723542,0.6124582087038853,0.614350596788661,2.2553871967562005,2.159318602095624,2.4936774333956285e-10,3.3819584124907334e-10,1.5791381932546714e-05,1.83901017193781e-05,4.447920784781538e-07,4.166874165038718e-07,1.2772195242308543e-07,1.728571567231506e-07,0.0003573820818439076,0.00041576093698560785,3.10604323930471e-07,1.4980654274941252e-07,166.0,106.0,0.00012319306901281641,0.00013206415411742768,0.0
-2.5283406064350924,-2.577243767707038,2.0862119938260895,1.9521023123448569,0.08935296587291786,0.10222795843991181,0.6377234629335716,0.633381156080921,2.0862119938260895,1.9521023123448569,3.6176966414785243e-10,5.254672797467876e-10,1.9020243535450653e-05,2.2923073086887535e-05,2.9057101382278287e-06,-7.2593628347943915e-06,1.8952895173889755e-07,2.9599475864469906e-07,0.00043534922962938335,0.000544054003426773,4.1655848162549695e-07,4.0197031593434306e-07,72.0,64.0,0.0001933250169127444,0.00032314748030947137,0.0
-2.6833357987973105,-2.7728482490380966,2.174426722492399,2.222405897920435,0.185787175221601,0.25506727253031547,0.6221495843286451,0.6158179051104433,2.174426722492399,2.222405897920435,2.619488852488584e-10,2.1385622274702911e-10,1.6184835039284718e-05,1.4623823807302559e-05,-1.7308031884193064e-06,-4.310082628243398e-06,1.3428729137672218e-07,1.1899567591486708e-07,0.00036645230436814307,0.00034495749870798155,2.578820009591209e-07,1.4075072022917342e-07,92.0,120.0,7.187049224323343e-05,7.546494499945748e-05,0.0
-2.8246938228141927,-2.6237878916040613,2.2475857194369118,1.6137390789333068,0.2912027314263209,0.1407196616770366,0.6071755951954666,0.6262368672763653,2.2475857194369118,1.6137390789333068,1.0973357843561972e-10,8.488400322627468e-10,1.0475379632052469e-05,2.9134859400085437e-05,4.3733876864457233e-07,-2.6458493467640332e-05,5.6249189251909736e-08,7.926566741917774e-07,0.00023716911529942034,0.0008903126833825167,7.428132577293095e-07,7.955184891524671e-07,140.0,16.0,5.36802159214408e-05,0.0008145222469740916,0.0
